transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method,date,hour,day_of_week,month
T001307,U0437,P0188,4.0,5.0,2024-11-23 09:30:00,UPI,2024-11-23,9,5,11
T001308,U0133,P0067,1.0,3.0,2024-02-29 14:33:00,UPI,2024-02-29,14,3,2
T001309,U0379,P0136,1.0,4.0,2024-12-01 13:54:00,Credit Card,2024-12-01,13,6,12
T001310,U0480,P0103,2.0,2.0,2024-02-17 11:05:00,Debit Card,2024-02-17,11,5,2
T001311,U0308,P0134,1.0,4.0,2024-03-07 05:35:00,Credit Card,2024-03-07,5,3,3
T001312,U0428,P0041,3.0,3.0,2024-11-18 14:52:00,Credit Card,2024-11-18,14,0,11
T001313,U0059,P0119,4.0,5.0,2024-10-19 12:18:00,UPI,2024-10-19,12,5,10
T001314,U0428,P0069,1.0,4.0,2024-09-11 05:43:00,Net Banking,2024-09-11,5,2,9
T001315,U0007,P0185,4.0,5.0,2024-04-04 20:24:00,Debit Card,2024-04-04,20,3,4
T001316,U0264,P0075,2.0,4.0,2024-02-15 07:36:00,Net Banking,2024-02-15,7,3,2
T001317,U0081,P0173,2.0,4.0,2024-12-18 03:36:00,Debit Card,2024-12-18,3,2,12
T001318,U0050,P0175,3.0,4.0,2024-08-12 00:11:00,COD,2024-08-12,0,0,8
T001319,U0046,P0134,2.0,5.0,2024-03-27 03:18:00,Net Banking,2024-03-27,3,2,3
T001320,U0065,P0158,3.0,4.0,2024-03-09 18:26:00,COD,2024-03-09,18,5,3
T001321,U0267,P0174,1.0,5.0,2024-09-22 05:13:00,UPI,2024-09-22,5,6,9
T001322,U0220,P0162,4.0,4.0,2024-08-29 18:23:00,COD,2024-08-29,18,3,8
T001323,U0428,P0084,2.0,3.0,2024-02-02 14:45:00,UPI,2024-02-02,14,4,2
T001324,U0489,P0199,3.0,5.0,2024-07-15 11:30:00,UPI,2024-07-15,11,0,7
T001325,U0131,P0147,3.0,4.0,2024-03-12 05:17:00,Credit Card,2024-03-12,5,1,3
T001326,U0484,P0145,4.0,3.0,2024-04-18 17:08:00,Debit Card,2024-04-18,17,3,4
T001327,U0487,P0074,4.0,4.0,2024-07-18 08:39:00,UPI,2024-07-18,8,3,7
T001328,U0482,P0070,3.0,2.0,2024-12-14 19:45:00,Debit Card,2024-12-14,19,5,12
T001329,U0085,P0020,2.0,5.0,2024-02-23 19:44:00,Debit Card,2024-02-23,19,4,2
T001330,U0125,P0046,3.0,4.0,2024-06-13 09:00:00,UPI,2024-06-13,9,3,6
T001331,U0358,P0065,1.0,4.0,2024-11-23 16:45:00,Credit Card,2024-11-23,16,5,11
T001332,U0448,P0184,1.0,2.0,2024-08-13 11:21:00,Net Banking,2024-08-13,11,1,8
T001333,U0441,P0086,2.0,4.0,2024-08-09 13:02:00,Credit Card,2024-08-09,13,4,8
T001334,U0488,P0039,4.0,1.0,2024-04-06 11:49:00,COD,2024-04-06,11,5,4
T001335,U0256,P0061,4.0,5.0,2024-08-18 08:25:00,Debit Card,2024-08-18,8,6,8
T001336,U0191,P0059,3.0,3.0,2024-06-16 22:04:00,UPI,2024-06-16,22,6,6
T001337,U0377,P0141,4.0,2.0,2024-08-23 17:24:00,Credit Card,2024-08-23,17,4,8
T001338,U0381,P0054,4.0,3.0,2024-10-03 13:51:00,UPI,2024-10-03,13,3,10
T001339,U0207,P0197,1.0,1.0,2024-10-19 10:46:00,Credit Card,2024-10-19,10,5,10
T001340,U0123,P0086,1.0,4.0,2024-09-22 16:56:00,COD,2024-09-22,16,6,9
T001341,U0018,P0014,4.0,5.0,2024-02-13 05:18:00,Credit Card,2024-02-13,5,1,2
T001342,U0486,P0095,4.0,3.0,2024-03-31 12:41:00,Debit Card,2024-03-31,12,6,3
T001343,U0244,P0092,3.0,4.0,2024-11-07 11:45:00,COD,2024-11-07,11,3,11
T001344,U0292,P0005,1.0,4.0,2024-06-16 02:33:00,UPI,2024-06-16,2,6,6
T001345,U0211,P0096,2.0,3.0,2024-03-19 17:06:00,Debit Card,2024-03-19,17,1,3
T001346,U0334,P0147,4.0,5.0,2024-06-14 14:54:00,UPI,2024-06-14,14,4,6
T001347,U0331,P0024,4.0,4.0,2024-11-26 05:04:00,Net Banking,2024-11-26,5,1,11
T001348,U0197,P0057,4.0,4.0,2024-05-19 17:42:00,Credit Card,2024-05-19,17,6,5
T001349,U0371,P0060,3.0,3.0,2024-09-05 20:22:00,UPI,2024-09-05,20,3,9
T001350,U0269,P0200,2.0,3.0,2024-02-16 18:29:00,UPI,2024-02-16,18,4,2
T001351,U0321,P0040,3.0,5.0,2024-09-16 11:34:00,Net Banking,2024-09-16,11,0,9
T001352,U0343,P0158,2.0,2.0,2024-12-12 04:58:00,COD,2024-12-12,4,3,12
T001353,U0448,P0121,4.0,4.0,2024-10-05 05:59:00,UPI,2024-10-05,5,5,10
T001354,U0407,P0016,3.0,3.0,2024-08-04 06:53:00,UPI,2024-08-04,6,6,8
T001355,U0255,P0166,1.0,5.0,2024-06-18 20:41:00,Net Banking,2024-06-18,20,1,6
T001356,U0293,P0046,2.0,3.0,2024-01-24 09:55:00,Net Banking,2024-01-24,9,2,1
T001357,U0151,P0086,3.0,2.0,2024-01-09 00:43:00,UPI,2024-01-09,0,1,1
T001358,U0260,P0200,3.0,3.0,2024-05-15 13:48:00,UPI,2024-05-15,13,2,5
T001359,U0223,P0130,3.0,4.0,2024-01-03 03:19:00,UPI,2024-01-03,3,2,1
T001360,U0470,P0077,3.0,3.0,2024-05-31 23:29:00,Net Banking,2024-05-31,23,4,5
T001361,U0285,P0015,2.0,5.0,2024-01-20 08:50:00,UPI,2024-01-20,8,5,1
T001362,U0143,P0178,3.0,3.0,2024-01-19 13:14:00,UPI,2024-01-19,13,4,1
T001363,U0002,P0035,1.0,5.0,2024-12-07 20:42:00,Debit Card,2024-12-07,20,5,12
T001364,U0363,P0027,1.0,3.0,2024-05-06 00:29:00,Net Banking,2024-05-06,0,0,5
T001365,U0090,P0103,4.0,5.0,2024-05-10 16:02:00,UPI,2024-05-10,16,4,5
T001366,U0075,P0136,3.0,4.0,2024-09-23 03:01:00,COD,2024-09-23,3,0,9
T001367,U0029,P0169,4.0,4.0,2024-11-11 23:57:00,UPI,2024-11-11,23,0,11
T001368,U0265,P0145,1.0,4.0,2024-02-02 08:48:00,Debit Card,2024-02-02,8,4,2
T001369,U0155,P0045,3.0,4.0,2024-10-13 16:56:00,Credit Card,2024-10-13,16,6,10
T001370,U0375,P0017,1.0,4.0,2024-09-19 08:41:00,Net Banking,2024-09-19,8,3,9
T001371,U0484,P0163,3.0,5.0,2024-03-10 08:34:00,Credit Card,2024-03-10,8,6,3
T001372,U0244,P0055,1.0,4.0,2024-12-22 07:12:00,Debit Card,2024-12-22,7,6,12
T001373,U0326,P0039,1.0,2.0,2024-10-18 03:27:00,Credit Card,2024-10-18,3,4,10
T001374,U0053,P0040,1.0,1.0,2024-02-27 18:49:00,Net Banking,2024-02-27,18,1,2
T001375,U0160,P0011,1.0,3.0,2024-03-28 22:18:00,Debit Card,2024-03-28,22,3,3
T001376,U0164,P0068,3.0,4.0,2024-07-20 21:30:00,UPI,2024-07-20,21,5,7
T001377,U0412,P0135,3.0,4.0,2024-06-25 14:20:00,Credit Card,2024-06-25,14,1,6
T001378,U0001,P0039,4.0,4.0,2024-12-15 01:53:00,Debit Card,2024-12-15,1,6,12
T001379,U0437,P0077,2.0,3.0,2024-09-21 18:10:00,UPI,2024-09-21,18,5,9
T001380,U0084,P0164,3.0,4.0,2024-07-01 19:30:00,UPI,2024-07-01,19,0,7
T001381,U0287,P0003,2.0,3.0,2024-06-12 16:39:00,Net Banking,2024-06-12,16,2,6
T001382,U0238,P0020,3.0,4.0,2024-12-20 01:41:00,Credit Card,2024-12-20,1,4,12
T001383,U0301,P0007,4.0,5.0,2024-09-21 05:02:00,COD,2024-09-21,5,5,9
T001384,U0425,P0132,2.0,3.0,2024-01-29 20:38:00,Credit Card,2024-01-29,20,0,1
T001385,U0239,P0184,1.0,5.0,2024-04-28 03:39:00,Net Banking,2024-04-28,3,6,4
T001386,U0424,P0130,1.0,4.0,2024-02-13 03:53:00,Credit Card,2024-02-13,3,1,2
T001387,U0203,P0071,3.0,5.0,2024-12-11 03:54:00,COD,2024-12-11,3,2,12
T001388,U0181,P0017,1.0,4.0,2024-02-18 05:20:00,UPI,2024-02-18,5,6,2
T001389,U0016,P0129,1.0,3.0,2024-08-10 05:06:00,Debit Card,2024-08-10,5,5,8
T001390,U0475,P0118,4.0,5.0,2024-06-08 12:35:00,UPI,2024-06-08,12,5,6
T001391,U0061,P0062,4.0,2.0,2024-10-22 14:29:00,UPI,2024-10-22,14,1,10
T001392,U0288,P0197,2.0,2.0,2024-06-25 10:26:00,Net Banking,2024-06-25,10,1,6
T001393,U0254,P0182,1.0,2.0,2024-07-31 18:29:00,COD,2024-07-31,18,2,7
T001394,U0124,P0172,3.0,2.0,2024-07-08 16:15:00,UPI,2024-07-08,16,0,7
T001395,U0036,P0065,3.0,5.0,2024-03-03 22:44:00,Debit Card,2024-03-03,22,6,3
T001396,U0247,P0187,4.0,5.0,2024-04-17 19:32:00,COD,2024-04-17,19,2,4
T001397,U0091,P0158,1.0,4.0,2024-02-27 20:52:00,UPI,2024-02-27,20,1,2
T001398,U0054,P0160,2.0,4.0,2024-01-19 05:44:00,Credit Card,2024-01-19,5,4,1
T001399,U0440,P0155,1.0,4.0,2024-05-29 01:47:00,Net Banking,2024-05-29,1,2,5
T001400,U0491,P0088,3.0,4.0,2024-06-20 16:26:00,UPI,2024-06-20,16,3,6
T001401,U0271,P0057,4.0,3.0,2024-04-23 15:36:00,COD,2024-04-23,15,1,4
T001402,U0028,P0179,4.0,4.0,2024-02-21 19:46:00,Debit Card,2024-02-21,19,2,2
T001403,U0252,P0164,1.0,5.0,2024-06-12 05:25:00,UPI,2024-06-12,5,2,6
T001404,U0201,P0154,4.0,3.0,2024-11-19 02:46:00,Net Banking,2024-11-19,2,1,11
T001405,U0349,P0002,3.0,5.0,2024-11-15 07:37:00,Debit Card,2024-11-15,7,4,11
T001406,U0363,P0133,2.0,3.0,2024-07-29 08:52:00,UPI,2024-07-29,8,0,7
T001407,U0447,P0057,2.0,5.0,2024-06-10 10:43:00,Net Banking,2024-06-10,10,0,6
T001408,U0421,P0019,4.0,4.0,2024-03-28 17:31:00,Net Banking,2024-03-28,17,3,3
T001409,U0092,P0116,4.0,3.0,2024-04-11 20:28:00,Credit Card,2024-04-11,20,3,4
T001410,U0449,P0155,4.0,5.0,2024-11-16 16:01:00,Credit Card,2024-11-16,16,5,11
T001411,U0107,P0148,4.0,4.0,2024-12-09 21:19:00,UPI,2024-12-09,21,0,12
T001412,U0364,P0180,1.0,5.0,2024-09-14 23:02:00,Debit Card,2024-09-14,23,5,9
T001413,U0414,P0064,3.0,4.0,2024-12-24 02:29:00,Credit Card,2024-12-24,2,1,12
T001414,U0122,P0160,4.0,4.0,2024-03-17 04:08:00,Net Banking,2024-03-17,4,6,3
T001415,U0463,P0156,3.0,4.0,2024-03-20 12:53:00,COD,2024-03-20,12,2,3
T001416,U0330,P0097,2.0,5.0,2024-03-16 19:30:00,UPI,2024-03-16,19,5,3
T001417,U0094,P0164,4.0,4.0,2024-05-23 00:27:00,COD,2024-05-23,0,3,5
T001418,U0452,P0041,1.0,4.0,2024-05-31 05:46:00,UPI,2024-05-31,5,4,5
T001419,U0041,P0123,4.0,3.0,2024-12-13 22:31:00,Net Banking,2024-12-13,22,4,12
T001420,U0171,P0039,1.0,4.0,2024-09-14 22:33:00,UPI,2024-09-14,22,5,9
T001421,U0191,P0028,2.0,3.0,2024-09-16 16:51:00,COD,2024-09-16,16,0,9
T001422,U0369,P0127,4.0,3.0,2024-09-29 12:20:00,Debit Card,2024-09-29,12,6,9
T001423,U0084,P0052,2.0,5.0,2024-11-12 22:24:00,Credit Card,2024-11-12,22,1,11
T001424,U0177,P0077,2.0,4.0,2024-08-19 13:43:00,COD,2024-08-19,13,0,8
T001425,U0106,P0124,2.0,5.0,2024-08-29 12:19:00,Credit Card,2024-08-29,12,3,8
T001426,U0472,P0107,4.0,4.0,2024-02-27 14:29:00,Debit Card,2024-02-27,14,1,2
T001427,U0221,P0097,4.0,2.0,2024-08-01 18:56:00,Credit Card,2024-08-01,18,3,8
T001428,U0417,P0185,4.0,3.0,2024-12-06 08:43:00,Credit Card,2024-12-06,8,4,12
T001429,U0141,P0154,2.0,5.0,2024-07-07 07:48:00,UPI,2024-07-07,7,6,7
T001430,U0484,P0037,1.0,1.0,2024-12-01 17:37:00,UPI,2024-12-01,17,6,12
T001431,U0037,P0151,1.0,4.0,2024-05-18 12:38:00,Net Banking,2024-05-18,12,5,5
T001432,U0320,P0080,4.0,4.0,2024-10-12 05:14:00,Net Banking,2024-10-12,5,5,10
T001433,U0144,P0037,4.0,4.0,2024-08-22 03:06:00,UPI,2024-08-22,3,3,8
T001434,U0149,P0167,3.0,5.0,2024-08-05 10:51:00,Credit Card,2024-08-05,10,0,8
T001436,U0265,P0066,3.0,5.0,2024-06-17 23:20:00,UPI,2024-06-17,23,0,6
T001437,U0012,P0116,4.0,4.0,2024-04-18 06:36:00,UPI,2024-04-18,6,3,4
T001438,U0351,P0062,2.0,4.0,2024-07-15 15:12:00,COD,2024-07-15,15,0,7
T001439,U0456,P0129,1.0,5.0,2024-09-25 06:32:00,UPI,2024-09-25,6,2,9
T001440,U0097,P0074,3.0,5.0,2024-03-26 14:45:00,Credit Card,2024-03-26,14,1,3
T001441,U0256,P0173,1.0,2.0,2024-10-08 01:42:00,UPI,2024-10-08,1,1,10
T001442,U0022,P0024,1.0,3.0,2024-07-11 17:05:00,Credit Card,2024-07-11,17,3,7
T001443,U0070,P0149,4.0,4.0,2024-06-01 18:06:00,Net Banking,2024-06-01,18,5,6
T001444,U0055,P0039,2.0,2.0,2024-02-25 13:37:00,Credit Card,2024-02-25,13,6,2
T001445,U0443,P0067,3.0,5.0,2024-10-18 07:55:00,Net Banking,2024-10-18,7,4,10
T001446,U0292,P0078,2.0,4.0,2024-09-17 23:29:00,UPI,2024-09-17,23,1,9
T001447,U0331,P0156,4.0,4.0,2024-08-02 20:10:00,Net Banking,2024-08-02,20,4,8
T001448,U0168,P0055,3.0,5.0,2024-07-08 23:16:00,UPI,2024-07-08,23,0,7
T001449,U0185,P0183,1.0,5.0,2024-09-24 17:25:00,Debit Card,2024-09-24,17,1,9
T001450,U0193,P0120,2.0,4.0,2024-12-11 04:18:00,UPI,2024-12-11,4,2,12
T001451,U0170,P0010,2.0,5.0,2024-04-14 08:46:00,Debit Card,2024-04-14,8,6,4
T001452,U0087,P0161,4.0,3.0,2024-06-21 12:45:00,Net Banking,2024-06-21,12,4,6
T001453,U0233,P0106,2.0,3.0,2024-11-20 16:32:00,Debit Card,2024-11-20,16,2,11
T001454,U0083,P0164,1.0,2.0,2024-03-01 11:58:00,UPI,2024-03-01,11,4,3
T001455,U0351,P0024,4.0,3.0,2024-01-02 13:04:00,UPI,2024-01-02,13,1,1
T001456,U0473,P0152,1.0,3.0,2024-04-14 06:39:00,Debit Card,2024-04-14,6,6,4
T001457,U0424,P0038,2.0,4.0,2024-11-24 18:18:00,UPI,2024-11-24,18,6,11
T001458,U0158,P0061,4.0,3.0,2024-08-30 03:14:00,Credit Card,2024-08-30,3,4,8
T001459,U0422,P0168,1.0,1.0,2024-05-25 03:28:00,UPI,2024-05-25,3,5,5
T001460,U0097,P0037,4.0,2.0,2024-04-24 15:52:00,Credit Card,2024-04-24,15,2,4
T001461,U0263,P0133,2.0,4.0,2024-01-18 17:42:00,Credit Card,2024-01-18,17,3,1
T001462,U0016,P0005,4.0,5.0,2024-11-27 12:27:00,Debit Card,2024-11-27,12,2,11
T001463,U0088,P0021,2.0,5.0,2024-07-10 18:07:00,Credit Card,2024-07-10,18,2,7
T001464,U0032,P0154,1.0,3.0,2024-02-03 08:34:00,Debit Card,2024-02-03,8,5,2
T001465,U0308,P0073,2.0,4.0,2024-07-04 14:50:00,Net Banking,2024-07-04,14,3,7
T001466,U0447,P0197,3.0,2.0,2024-11-14 03:16:00,Debit Card,2024-11-14,3,3,11
T001467,U0487,P0103,4.0,4.0,2024-02-23 19:33:00,Credit Card,2024-02-23,19,4,2
T001468,U0102,P0012,3.0,4.0,2024-09-12 18:07:00,Credit Card,2024-09-12,18,3,9
T001469,U0394,P0113,1.0,3.0,2024-08-18 12:39:00,Credit Card,2024-08-18,12,6,8
T001470,U0202,P0107,2.0,4.0,2024-09-06 21:54:00,UPI,2024-09-06,21,4,9
T001471,U0336,P0092,1.0,5.0,2024-08-09 18:39:00,Debit Card,2024-08-09,18,4,8
T001472,U0271,P0040,4.0,5.0,2024-02-26 13:35:00,Debit Card,2024-02-26,13,0,2
T001473,U0163,P0143,4.0,1.0,2024-04-30 08:26:00,Credit Card,2024-04-30,8,1,4
T001474,U0134,P0143,1.0,2.0,2024-01-06 16:02:00,UPI,2024-01-06,16,5,1
T001475,U0009,P0068,1.0,1.0,2024-08-24 22:13:00,UPI,2024-08-24,22,5,8
T001477,U0160,P0071,4.0,4.0,2024-08-24 08:11:00,Net Banking,2024-08-24,8,5,8
T001478,U0125,P0140,3.0,4.0,2024-05-07 11:37:00,Credit Card,2024-05-07,11,1,5
T001479,U0067,P0079,4.0,3.0,2024-12-08 16:39:00,COD,2024-12-08,16,6,12
T001480,U0102,P0029,2.0,2.0,2024-11-12 06:24:00,Credit Card,2024-11-12,6,1,11
T001481,U0053,P0013,3.0,2.0,2024-01-17 02:30:00,UPI,2024-01-17,2,2,1
T001482,U0452,P0198,3.0,2.0,2024-04-30 03:46:00,Debit Card,2024-04-30,3,1,4
T001483,U0252,P0195,3.0,3.0,2024-09-26 10:38:00,Credit Card,2024-09-26,10,3,9
T001484,U0426,P0079,4.0,3.0,2024-05-27 19:47:00,COD,2024-05-27,19,0,5
T001485,U0295,P0085,4.0,4.0,2024-02-01 06:53:00,UPI,2024-02-01,6,3,2
T001486,U0146,P0153,2.0,5.0,2024-10-08 19:12:00,UPI,2024-10-08,19,1,10
T001487,U0289,P0034,2.0,3.0,2024-06-11 23:02:00,Credit Card,2024-06-11,23,1,6
T001488,U0414,P0023,1.0,4.0,2024-07-29 08:53:00,UPI,2024-07-29,8,0,7
T001489,U0428,P0007,2.0,4.0,2024-08-23 22:38:00,UPI,2024-08-23,22,4,8
T001490,U0346,P0102,2.0,5.0,2024-09-29 10:47:00,COD,2024-09-29,10,6,9
T001491,U0388,P0131,2.0,4.0,2024-02-27 22:14:00,Net Banking,2024-02-27,22,1,2
T001492,U0082,P0135,4.0,4.0,2024-10-06 12:18:00,Debit Card,2024-10-06,12,6,10
T001493,U0349,P0192,1.0,4.0,2024-12-22 15:31:00,UPI,2024-12-22,15,6,12
T001494,U0465,P0159,3.0,5.0,2024-11-01 07:37:00,UPI,2024-11-01,7,4,11
T001495,U0215,P0173,4.0,4.0,2024-05-18 13:15:00,Net Banking,2024-05-18,13,5,5
T001496,U0281,P0032,4.0,4.0,2024-08-15 09:09:00,UPI,2024-08-15,9,3,8
T001497,U0364,P0013,1.0,5.0,2024-08-30 11:17:00,UPI,2024-08-30,11,4,8
T001498,U0036,P0016,1.0,5.0,2024-09-25 00:02:00,UPI,2024-09-25,0,2,9
T001499,U0147,P0040,4.0,4.0,2024-03-22 13:53:00,COD,2024-03-22,13,4,3
T001500,U0360,P0104,4.0,5.0,2024-11-02 10:46:00,Debit Card,2024-11-02,10,5,11
T001501,U0160,P0181,3.0,4.0,2024-10-13 22:22:00,Credit Card,2024-10-13,22,6,10
T001502,U0086,P0105,1.0,5.0,2024-08-02 21:37:00,Debit Card,2024-08-02,21,4,8
T001503,U0303,P0181,4.0,4.0,2024-04-28 12:43:00,UPI,2024-04-28,12,6,4
T001504,U0201,P0156,3.0,2.0,2024-11-14 17:42:00,Debit Card,2024-11-14,17,3,11
T001505,U0386,P0040,1.0,4.0,2024-06-23 15:47:00,Net Banking,2024-06-23,15,6,6
T001506,U0475,P0116,2.0,4.0,2024-12-19 00:35:00,UPI,2024-12-19,0,3,12
T001507,U0118,P0087,1.0,4.0,2024-05-12 11:19:00,UPI,2024-05-12,11,6,5
T001508,U0060,P0121,4.0,3.0,2024-08-08 03:47:00,Net Banking,2024-08-08,3,3,8
T001509,U0069,P0170,4.0,5.0,2024-03-26 15:11:00,Net Banking,2024-03-26,15,1,3
T001510,U0002,P0066,1.0,4.0,2024-01-26 08:07:00,Credit Card,2024-01-26,8,4,1
T001511,U0265,P0159,4.0,5.0,2024-01-03 09:21:00,Credit Card,2024-01-03,9,2,1
T001512,U0388,P0064,1.0,4.0,2024-06-01 12:50:00,Net Banking,2024-06-01,12,5,6
T001513,U0381,P0123,3.0,3.0,2024-11-19 14:30:00,Debit Card,2024-11-19,14,1,11
T001514,U0072,P0106,4.0,4.0,2024-07-30 19:13:00,COD,2024-07-30,19,1,7
T001515,U0213,P0023,4.0,3.0,2024-07-30 07:03:00,COD,2024-07-30,7,1,7
T001516,U0019,P0180,4.0,4.0,2024-12-09 00:33:00,Credit Card,2024-12-09,0,0,12
T001517,U0047,P0033,3.0,3.0,2024-06-09 14:16:00,UPI,2024-06-09,14,6,6
T001518,U0047,P0028,2.0,3.0,2024-06-16 20:19:00,Credit Card,2024-06-16,20,6,6
T001519,U0390,P0157,1.0,4.0,2024-05-13 09:15:00,Debit Card,2024-05-13,9,0,5
T001520,U0446,P0170,2.0,5.0,2024-07-27 20:48:00,Credit Card,2024-07-27,20,5,7
T001521,U0273,P0147,3.0,5.0,2024-06-26 01:16:00,Net Banking,2024-06-26,1,2,6
T001522,U0264,P0151,1.0,2.0,2024-09-12 10:00:00,Debit Card,2024-09-12,10,3,9
T001523,U0230,P0089,2.0,3.0,2024-08-10 09:14:00,COD,2024-08-10,9,5,8
T001524,U0356,P0025,2.0,3.0,2024-11-03 02:48:00,Credit Card,2024-11-03,2,6,11
T001525,U0137,P0110,1.0,2.0,2024-05-01 00:06:00,UPI,2024-05-01,0,2,5
T001526,U0193,P0121,3.0,4.0,2024-10-29 10:24:00,Net Banking,2024-10-29,10,1,10
T001527,U0026,P0196,1.0,5.0,2024-07-11 20:35:00,Credit Card,2024-07-11,20,3,7
T001528,U0327,P0063,2.0,4.0,2024-04-28 05:58:00,Credit Card,2024-04-28,5,6,4
T001530,U0005,P0037,3.0,5.0,2024-10-18 05:29:00,UPI,2024-10-18,5,4,10
T001531,U0147,P0155,3.0,4.0,2024-08-13 06:47:00,UPI,2024-08-13,6,1,8
T001532,U0187,P0040,3.0,5.0,2024-01-02 09:45:00,Credit Card,2024-01-02,9,1,1
T001533,U0437,P0064,3.0,2.0,2024-06-28 14:08:00,Credit Card,2024-06-28,14,4,6
T001534,U0395,P0127,3.0,1.0,2024-12-20 17:35:00,UPI,2024-12-20,17,4,12
T001535,U0320,P0108,2.0,2.0,2024-12-08 15:48:00,UPI,2024-12-08,15,6,12
T001536,U0450,P0059,1.0,5.0,2024-11-12 05:02:00,Net Banking,2024-11-12,5,1,11
T001537,U0460,P0160,2.0,2.0,2024-09-08 14:45:00,COD,2024-09-08,14,6,9
T001538,U0101,P0105,1.0,3.0,2024-08-23 04:44:00,UPI,2024-08-23,4,4,8
T001539,U0404,P0124,1.0,3.0,2024-09-25 06:39:00,UPI,2024-09-25,6,2,9
T001540,U0259,P0064,3.0,5.0,2024-03-12 13:18:00,UPI,2024-03-12,13,1,3
T001541,U0073,P0158,4.0,4.0,2024-01-07 19:34:00,UPI,2024-01-07,19,6,1
T001542,U0174,P0191,1.0,4.0,2024-10-09 11:48:00,Net Banking,2024-10-09,11,2,10
T001543,U0275,P0170,1.0,4.0,2024-05-05 07:48:00,Net Banking,2024-05-05,7,6,5
T001544,U0132,P0033,1.0,3.0,2024-02-21 10:38:00,Net Banking,2024-02-21,10,2,2
T001545,U0443,P0076,2.0,5.0,2024-10-18 23:30:00,UPI,2024-10-18,23,4,10
T001546,U0216,P0100,2.0,3.0,2024-08-28 20:02:00,Credit Card,2024-08-28,20,2,8
T001547,U0257,P0117,4.0,5.0,2024-07-12 05:16:00,Credit Card,2024-07-12,5,4,7
T001548,U0149,P0145,3.0,5.0,2024-01-16 21:51:00,COD,2024-01-16,21,1,1
T001549,U0052,P0191,2.0,5.0,2024-11-10 18:21:00,Credit Card,2024-11-10,18,6,11
T001550,U0214,P0060,4.0,5.0,2024-10-03 14:09:00,UPI,2024-10-03,14,3,10
T001551,U0441,P0190,2.0,4.0,2024-11-25 14:08:00,COD,2024-11-25,14,0,11
T001552,U0192,P0161,1.0,4.0,2024-02-15 07:04:00,Debit Card,2024-02-15,7,3,2
T001553,U0307,P0184,3.0,4.0,2024-12-07 10:28:00,COD,2024-12-07,10,5,12
T001554,U0084,P0150,4.0,2.0,2024-01-23 08:38:00,COD,2024-01-23,8,1,1
T001555,U0442,P0132,1.0,2.0,2024-09-01 05:14:00,UPI,2024-09-01,5,6,9
T001556,U0007,P0197,4.0,5.0,2024-05-31 02:18:00,Credit Card,2024-05-31,2,4,5
T001557,U0020,P0175,4.0,4.0,2024-06-24 23:59:00,UPI,2024-06-24,23,0,6
T001558,U0164,P0187,2.0,5.0,2024-12-27 03:53:00,Credit Card,2024-12-27,3,4,12
T001559,U0061,P0044,1.0,2.0,2024-12-14 22:13:00,Debit Card,2024-12-14,22,5,12
T001560,U0487,P0086,4.0,3.0,2024-06-08 22:46:00,Credit Card,2024-06-08,22,5,6
T001561,U0149,P0112,4.0,3.0,2024-12-29 23:18:00,COD,2024-12-29,23,6,12
T001562,U0293,P0086,4.0,4.0,2024-09-29 18:10:00,COD,2024-09-29,18,6,9
T001563,U0095,P0129,4.0,4.0,2024-12-16 14:59:00,COD,2024-12-16,14,0,12
T001564,U0334,P0023,2.0,2.0,2024-09-20 01:04:00,COD,2024-09-20,1,4,9
T001565,U0421,P0033,4.0,5.0,2024-10-20 11:37:00,UPI,2024-10-20,11,6,10
T001566,U0367,P0186,2.0,4.0,2024-12-05 08:34:00,UPI,2024-12-05,8,3,12
T001567,U0144,P0182,2.0,3.0,2024-03-14 14:57:00,Credit Card,2024-03-14,14,3,3
T001568,U0443,P0032,2.0,1.0,2024-04-14 05:59:00,UPI,2024-04-14,5,6,4
T001569,U0231,P0158,3.0,5.0,2024-10-13 02:04:00,COD,2024-10-13,2,6,10
T001570,U0156,P0162,3.0,5.0,2024-03-03 19:38:00,Net Banking,2024-03-03,19,6,3
T001571,U0332,P0193,1.0,2.0,2024-07-16 08:22:00,UPI,2024-07-16,8,1,7
T001572,U0130,P0126,4.0,5.0,2024-02-16 17:48:00,UPI,2024-02-16,17,4,2
T001573,U0107,P0174,1.0,3.0,2024-11-05 07:40:00,UPI,2024-11-05,7,1,11
T001574,U0009,P0007,3.0,1.0,2024-09-15 04:37:00,UPI,2024-09-15,4,6,9
T001575,U0156,P0023,1.0,2.0,2024-09-04 01:05:00,Credit Card,2024-09-04,1,2,9
T001576,U0488,P0169,3.0,3.0,2024-03-06 20:02:00,UPI,2024-03-06,20,2,3
T001577,U0446,P0014,4.0,2.0,2024-11-29 10:19:00,COD,2024-11-29,10,4,11
T001578,U0011,P0114,1.0,4.0,2024-07-17 00:28:00,UPI,2024-07-17,0,2,7
T001579,U0443,P0090,1.0,4.0,2024-08-19 13:02:00,COD,2024-08-19,13,0,8
T001580,U0195,P0069,4.0,4.0,2024-05-06 20:18:00,Credit Card,2024-05-06,20,0,5
T001581,U0121,P0067,2.0,4.0,2024-08-29 05:35:00,UPI,2024-08-29,5,3,8
T001582,U0068,P0025,1.0,5.0,2024-02-04 13:19:00,Net Banking,2024-02-04,13,6,2
T001583,U0107,P0070,4.0,5.0,2024-06-16 12:38:00,Debit Card,2024-06-16,12,6,6
